ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
VC,2021-03-24,150,116,0,34,0,0
AN,2021-03-25,1151,773,0,378,0,0
AR,2021-03-25,151,147,0,4,0,0
AS,2021-03-25,116,109,0,7,0,0
CB,2021-03-25,65,64,0,1,0,0
CE,2021-03-25,28,6,0,22,0,0
CL,2021-03-25,291,132,0,159,0,0
CM,2021-03-25,198,123,0,75,0,0
CN,2021-03-25,181,124,0,57,0,0
CT,2021-03-25,1479,1039,0,49,45,346
EX,2021-03-25,60,52,0,8,0,0
GA,2021-03-25,136,115,0,21,0,0
IB,2021-03-25,51,35,0,16,0,0
MC,2021-03-25,79,33,0,46,0,0
MD,2021-03-25,1422,782,0,640,0,0
ML,2021-03-25,30,14,0,16,0,0
NC,2021-03-25,167,113,0,54,0,0
PV,2021-03-25,362,179,0,183,0,0
RI,2021-03-25,42,26,0,16,0,0
VC,2021-03-25,137,109,0,28,0,0
AN,2021-03-26,1240,755,0,485,0,0
AR,2021-03-26,167,163,0,4,0,0
AS,2021-03-26,116,110,0,6,0,0
CB,2021-03-26,56,54,0,2,0,0
CE,2021-03-26,21,2,0,19,0,0
CL,2021-03-26,319,150,0,169,0,0
CM,2021-03-26,221,141,0,80,0,0
CN,2021-03-26,166,113,0,53,0,0
CT,2021-03-26,1637,1103,0,59,54,421
EX,2021-03-26,89,71,0,18,0,0
GA,2021-03-26,141,122,0,19,0,0
IB,2021-03-26,61,48,0,13,0,0
MC,2021-03-26,61,32,0,29,0,0
MD,2021-03-26,1740,905,0,835,0,0
ML,2021-03-26,26,11,0,15,0,0
NC,2021-03-26,160,90,0,70,0,0
PV,2021-03-26,387,165,0,222,0,0
RI,2021-03-26,48,32,0,16,0,0
VC,2021-03-26,154,119,0,35,0,0
AN,2021-03-27,916,559,0,357,0,0
AR,2021-03-27,133,128,0,5,0,0
AS,2021-03-27,148,141,0,7,0,0
CB,2021-03-27,52,48,0,4,0,0
CE,2021-03-27,19,3,0,16,0,0
CL,2021-03-27,247,97,0,150,0,0
CM,2021-03-27,164,102,0,62,0,0
CN,2021-03-27,177,118,0,59,0,0
CT,2021-03-27,1214,695,0,56,47,416
EX,2021-03-27,86,77,0,9,0,0
GA,2021-03-27,158,142,0,16,0,0
IB,2021-03-27,49,33,0,16,0,0
MC,2021-03-27,76,31,0,45,0,0
MD,2021-03-27,1237,610,0,627,0,0
ML,2021-03-27,19,6,0,13,0,0
NC,2021-03-27,177,95,0,82,0,0
PV,2021-03-27,480,280,0,200,0,0
RI,2021-03-27,44,29,0,15,0,0
VC,2021-03-27,107,78,0,29,0,0
AN,2021-03-28,761,406,0,355,0,0
AR,2021-03-28,136,133,0,3,0,0
AS,2021-03-28,137,125,0,12,0,0
CB,2021-03-28,58,53,0,5,0,0
CE,2021-03-28,25,2,0,23,0,0
CL,2021-03-28,244,94,0,150,0,0
CM,2021-03-28,199,113,0,86,0,0
CN,2021-03-28,160,108,0,52,0,0
CT,2021-03-28,1081,638,0,57,42,344
EX,2021-03-28,82,59,0,23,0,0
GA,2021-03-28,150,117,0,33,0,0
IB,2021-03-28,41,30,0,11,0,0
MC,2021-03-28,49,28,0,21,0,0
MD,2021-03-28,1214,548,0,666,0,0
ML,2021-03-28,22,8,0,14,0,0
NC,2021-03-28,178,103,0,75,0,0
PV,2021-03-28,442,244,0,198,0,0
RI,2021-03-28,36,20,0,16,0,0
VC,2021-03-28,80,49,0,31,0,0
AN,2021-03-29,1300,723,0,577,0,0
AR,2021-03-29,173,167,0,6,0,0
AS,2021-03-29,89,83,0,6,0,0
CB,2021-03-29,53,52,0,1,0,0
CE,2021-03-29,31,5,0,26,0,0
CL,2021-03-29,316,135,0,181,0,0
CM,2021-03-29,239,117,0,121,1,0
CN,2021-03-29,227,165,0,61,0,1
CT,2021-03-29,1775,1210,0,64,57,444
EX,2021-03-29,116,98,0,18,0,0
GA,2021-03-29,147,126,0,21,0,0
IB,2021-03-29,53,42,0,11,0,0
MC,2021-03-29,111,61,0,50,0,0
MD,2021-03-29,1703,803,0,900,0,0
ML,2021-03-29,40,16,0,24,0,0
NC,2021-03-29,180,99,0,81,0,0
PV,2021-03-29,488,258,0,230,0,0
RI,2021-03-29,49,27,0,22,0,0
VC,2021-03-29,171,130,0,41,0,0
AN,2021-03-30,1348,823,0,525,0,0
AR,2021-03-30,203,199,0,4,0,0
AS,2021-03-30,145,134,0,11,0,0
CB,2021-03-30,54,51,0,3,0,0
CE,2021-03-30,31,1,0,30,0,0
CL,2021-03-30,312,140,0,172,0,0
CM,2021-03-30,270,176,0,94,0,0
CN,2021-03-30,184,139,0,44,0,1
CT,2021-03-30,1595,1138,0,50,53,354
EX,2021-03-30,106,90,0,16,0,0
GA,2021-03-30,151,131,0,20,0,0
IB,2021-03-30,36,36,0,0,0,0
MC,2021-03-30,82,38,0,44,0,0
MD,2021-03-30,1694,949,0,745,0,0
ML,2021-03-30,37,10,0,27,0,0
NC,2021-03-30,165,93,0,72,0,0
PV,2021-03-30,535,271,0,264,0,0
RI,2021-03-30,41,19,0,22,0,0
VC,2021-03-30,146,118,0,28,0,0
AN,2021-03-31,1450,913,0,537,0,0
AR,2021-03-31,201,198,0,3,0,0
AS,2021-03-31,75,71,0,4,0,0
CB,2021-03-31,65,63,0,2,0,0
CE,2021-03-31,34,3,0,31,0,0
CL,2021-03-31,378,148,0,230,0,0
CM,2021-03-31,302,188,0,114,0,0
CN,2021-03-31,187,141,0,44,0,2
CT,2021-03-31,1455,1040,0,47,46,322
EX,2021-03-31,110,86,0,24,0,0
GA,2021-03-31,160,145,0,15,0,0
IB,2021-03-31,22,17,0,5,0,0
MC,2021-03-31,77,40,0,37,0,0
MD,2021-03-31,1843,1006,0,837,0,0
ML,2021-03-31,38,14,0,24,0,0
NC,2021-03-31,170,93,0,77,0,0
PV,2021-03-31,472,239,0,233,0,0
RI,2021-03-31,61,30,0,31,0,0
VC,2021-03-31,136,105,0,31,0,0
AN,2021-04-01,1399,868,0,531,0,0
AR,2021-04-01,238,226,0,12,0,0
AS,2021-04-01,96,92,0,4,0,0
CB,2021-04-01,50,48,0,2,0,0
CE,2021-04-01,20,0,0,20,0,0
CL,2021-04-01,318,124,0,194,0,0
CM,2021-04-01,208,114,0,94,0,0
CN,2021-04-01,235,167,0,68,0,0
CT,2021-04-01,1647,1146,0,69,72,360
EX,2021-04-01,153,130,0,23,0,0
GA,2021-04-01,160,142,0,18,0,0
IB,2021-04-01,58,43,0,15,0,0
MC,2021-04-01,63,36,0,27,0,0
MD,2021-04-01,1342,694,0,648,0,0
ML,2021-04-01,26,10,0,16,0,0
NC,2021-04-01,203,117,0,86,0,0
PV,2021-04-01,574,310,0,264,0,0
RI,2021-04-01,42,24,0,18,0,0
VC,2021-04-01,166,133,0,33,0,0
AN,2021-04-02,1106,567,0,539,0,0
AR,2021-04-02,162,158,0,4,0,0
AS,2021-04-02,94,93,0,1,0,0
CB,2021-04-02,53,49,0,4,0,0
CE,2021-04-02,25,2,0,23,0,0
CL,2021-04-02,289,112,0,177,0,0
CM,2021-04-02,197,99,0,98,0,0
CN,2021-04-02,174,116,0,58,0,0
CT,2021-04-02,1079,589,0,72,45,373
EX,2021-04-02,91,72,0,19,0,0
GA,2021-04-02,123,102,0,21,0,0
IB,2021-04-02,46,30,0,16,0,0
MC,2021-04-02,54,23,0,31,0,0
MD,2021-04-02,1449,652,0,797,0,0
ML,2021-04-02,23,12,0,11,0,0
NC,2021-04-02,224,135,0,89,0,0
PV,2021-04-02,604,210,0,394,0,0
RI,2021-04-02,42,23,0,19,0,0
VC,2021-04-02,121,96,0,25,0,0
AN,2021-04-03,1291,687,0,604,0,0
AR,2021-04-03,188,184,0,4,0,0
AS,2021-04-03,117,111,0,6,0,0
CB,2021-04-03,67,59,0,8,0,0
CE,2021-04-03,37,1,0,36,0,0
CL,2021-04-03,315,151,0,164,0,0
CM,2021-04-03,241,111,0,130,0,0
CN,2021-04-03,179,125,0,54,0,0
CT,2021-04-03,1245,718,0,65,40,422
EX,2021-04-03,100,89,0,11,0,0
GA,2021-04-03,120,105,0,15,0,0
IB,2021-04-03,72,56,0,16,0,0
MC,2021-04-03,82,41,0,41,0,0
MD,2021-04-03,1682,801,0,881,0,0
ML,2021-04-03,32,8,0,24,0,0
NC,2021-04-03,178,110,0,68,0,0
PV,2021-04-03,793,297,0,496,0,0
RI,2021-04-03,61,33,0,28,0,0
VC,2021-04-03,128,93,0,35,0,0
AN,2021-04-04,1236,662,0,574,0,0
AR,2021-04-04,212,209,0,3,0,0
AS,2021-04-04,134,127,0,7,0,0
CB,2021-04-04,61,59,0,2,0,0
CE,2021-04-04,32,0,0,32,0,0
CL,2021-04-04,332,135,0,197,0,0
CM,2021-04-04,265,134,0,131,0,0
CN,2021-04-04,177,123,0,54,0,0
CT,2021-04-04,1232,708,0,58,48,418
EX,2021-04-04,65,48,0,17,0,0
GA,2021-04-04,135,120,0,15,0,0
IB,2021-04-04,52,39,0,13,0,0
MC,2021-04-04,54,26,0,28,0,0
MD,2021-04-04,1731,757,0,974,0,0
ML,2021-04-04,31,9,0,22,0,0
NC,2021-04-04,210,126,0,84,0,0
PV,2021-04-04,791,316,0,475,0,0
RI,2021-04-04,55,39,0,16,0,0
VC,2021-04-04,131,103,0,28,0,0
AN,2021-04-05,2041,1154,0,887,0,0
AR,2021-04-05,238,227,0,11,0,0
AS,2021-04-05,148,138,0,10,0,0
CB,2021-04-05,69,67,0,2,0,0
CE,2021-04-05,27,2,0,25,0,0
CL,2021-04-05,422,198,0,224,0,0
CM,2021-04-05,375,179,0,196,0,0
CN,2021-04-05,237,174,0,62,0,1
CT,2021-04-05,1354,782,0,64,37,471
EX,2021-04-05,100,72,0,28,0,0
GA,2021-04-05,162,133,0,29,0,0
IB,2021-04-05,64,48,0,16,0,0
MC,2021-04-05,105,43,0,62,0,0
MD,2021-04-05,2327,1048,0,1279,0,0
ML,2021-04-05,42,12,0,30,0,0
NC,2021-04-05,226,134,0,92,0,0
PV,2021-04-05,797,318,0,479,0,0
RI,2021-04-05,49,22,0,27,0,0
VC,2021-04-05,152,109,0,43,0,0
AN,2021-04-06,2089,1228,0,861,0,0
AR,2021-04-06,262,254,0,8,0,0
AS,2021-04-06,138,128,0,10,0,0
CB,2021-04-06,99,89,0,10,0,0
CE,2021-04-06,29,0,0,29,0,0
CL,2021-04-06,398,159,0,239,0,0
CM,2021-04-06,372,211,0,161,0,0
CN,2021-04-06,235,165,0,70,0,0
CT,2021-04-06,1862,1241,0,74,61,486
EX,2021-04-06,85,63,0,22,0,0
GA,2021-04-06,175,146,0,29,0,0
IB,2021-04-06,72,59,0,13,0,0
MC,2021-04-06,75,40,0,35,0,0
MD,2021-04-06,2274,1231,0,1043,0,0
ML,2021-04-06,36,18,0,18,0,0
NC,2021-04-06,218,133,0,85,0,0
PV,2021-04-06,890,385,0,505,0,0
RI,2021-04-06,58,31,0,27,0,0
VC,2021-04-06,143,106,0,37,0,0
AN,2021-04-07,1943,1199,0,744,0,0
AR,2021-04-07,257,249,0,8,0,0
AS,2021-04-07,97,79,0,18,0,0
CB,2021-04-07,82,76,0,6,0,0
CE,2021-04-07,36,0,0,36,0,0
CL,2021-04-07,406,186,0,220,0,0
CM,2021-04-07,398,244,0,154,0,0
CN,2021-04-07,219,168,0,51,0,0
CT,2021-04-07,1773,1243,0,50,42,438
EX,2021-04-07,120,92,0,28,0,0
GA,2021-04-07,184,156,0,28,0,0
IB,2021-04-07,64,51,0,13,0,0
MC,2021-04-07,95,52,0,43,0,0
MD,2021-04-07,2046,1123,0,923,0,0
ML,2021-04-07,44,20,0,24,0,0
NC,2021-04-07,221,138,0,83,0,0
PV,2021-04-07,764,382,0,382,0,0
RI,2021-04-07,55,22,0,33,0,0
VC,2021-04-07,158,126,0,32,0,0
AN,2021-04-08,1849,1197,0,652,0,0
AR,2021-04-08,249,242,0,7,0,0
AS,2021-04-08,112,94,0,18,0,0
CB,2021-04-08,70,63,0,7,0,0
CE,2021-04-08,29,2,0,27,0,0
CL,2021-04-08,399,185,0,214,0,0
CM,2021-04-08,355,219,0,136,0,0
CN,2021-04-08,256,198,0,58,0,0
CT,2021-04-08,1661,1161,0,62,70,368
EX,2021-04-08,104,83,0,21,0,0
GA,2021-04-08,179,161,0,18,0,0
IB,2021-04-08,69,50,0,19,0,0
MC,2021-04-08,79,50,0,29,0,0
MD,2021-04-08,1945,1071,0,874,0,0
ML,2021-04-08,36,13,0,23,0,0
NC,2021-04-08,231,162,0,69,0,0
PV,2021-04-08,614,276,0,338,0,0
RI,2021-04-08,43,21,0,22,0,0
VC,2021-04-08,161,119,0,42,0,0
AN,2021-04-09,1909,1214,0,695,0,0
AR,2021-04-09,247,242,0,5,0,0
AS,2021-04-09,124,116,0,8,0,0
CB,2021-04-09,68,61,0,7,0,0
CE,2021-04-09,28,6,0,22,0,0
CL,2021-04-09,376,175,0,201,0,0
CM,2021-04-09,340,205,0,135,0,0
CN,2021-04-09,195,153,0,42,0,0
CT,2021-04-09,1741,1246,0,56,57,382
EX,2021-04-09,129,92,0,37,0,0
GA,2021-04-09,193,174,0,19,0,0
IB,2021-04-09,43,30,0,13,0,0
MC,2021-04-09,64,31,0,33,0,0
MD,2021-04-09,2099,1111,0,988,0,0
ML,2021-04-09,29,12,0,17,0,0
NC,2021-04-09,219,139,0,80,0,0
PV,2021-04-09,713,285,0,428,0,0
RI,2021-04-09,58,27,0,31,0,0
VC,2021-04-09,165,121,0,44,0,0
AN,2021-04-10,1603,1042,0,561,0,0
AR,2021-04-10,221,214,0,7,0,0
AS,2021-04-10,181,175,0,6,0,0
CB,2021-04-10,82,76,0,6,0,0
CE,2021-04-10,26,3,0,23,0,0
CL,2021-04-10,297,115,0,182,0,0
CM,2021-04-10,251,172,0,79,0,0
CN,2021-04-10,204,154,0,50,0,0
CT,2021-04-10,1439,792,0,59,39,549
EX,2021-04-10,109,84,0,25,0,0
GA,2021-04-10,185,160,0,25,0,0
IB,2021-04-10,55,42,0,13,0,0
MC,2021-04-10,58,30,0,28,0,0
MD,2021-04-10,1693,802,0,891,0,0
ML,2021-04-10,38,17,0,21,0,0
NC,2021-04-10,200,109,0,91,0,0
PV,2021-04-10,937,484,0,453,0,0
RI,2021-04-10,55,17,0,38,0,0
VC,2021-04-10,123,101,0,22,0,0
AN,2021-04-11,1050,594,0,456,0,0
AR,2021-04-11,196,195,0,1,0,0
AS,2021-04-11,152,143,0,9,0,0
CB,2021-04-11,105,100,0,5,0,0
CE,2021-04-11,24,3,0,21,0,0
CL,2021-04-11,261,110,0,151,0,0
CM,2021-04-11,249,130,0,119,0,0
CN,2021-04-11,197,144,0,53,0,0
CT,2021-04-11,1082,615,0,46,30,391
EX,2021-04-11,75,57,0,18,0,0
GA,2021-04-11,140,109,0,31,0,0
IB,2021-04-11,55,41,0,14,0,0
MC,2021-04-11,56,29,0,27,0,0
MD,2021-04-11,1385,617,0,768,0,0
ML,2021-04-11,28,14,0,14,0,0
NC,2021-04-11,203,121,0,82,0,0
PV,2021-04-11,924,437,0,487,0,0
RI,2021-04-11,48,24,0,24,0,0
VC,2021-04-11,111,84,0,27,0,0
AN,2021-04-12,1816,1018,0,798,0,0
AR,2021-04-12,256,251,0,5,0,0
AS,2021-04-12,128,119,0,9,0,0
CB,2021-04-12,84,77,0,7,0,0
CE,2021-04-12,34,3,0,31,0,0
CL,2021-04-12,372,150,0,222,0,0
CM,2021-04-12,403,248,0,155,0,0
CN,2021-04-12,218,166,0,52,0,0
CT,2021-04-12,1882,1285,0,75,54,468
EX,2021-04-12,115,85,0,30,0,0
GA,2021-04-12,206,180,0,26,0,0
IB,2021-04-12,48,32,0,16,0,0
MC,2021-04-12,106,53,0,52,0,1
MD,2021-04-12,2295,1047,0,1248,0,0
ML,2021-04-12,29,5,0,24,0,0
NC,2021-04-12,209,133,0,76,0,0
PV,2021-04-12,909,455,0,454,0,0
RI,2021-04-12,63,37,0,26,0,0
VC,2021-04-12,147,99,0,48,0,0
AN,2021-04-13,1799,1121,0,678,0,0
AR,2021-04-13,310,306,0,4,0,0
AS,2021-04-13,105,98,0,7,0,0
CB,2021-04-13,91,81,0,10,0,0
CE,2021-04-13,25,2,0,23,0,0
CL,2021-04-13,392,174,0,218,0,0
CM,2021-04-13,373,223,0,150,0,0
CN,2021-04-13,205,145,0,60,0,0
CT,2021-04-13,1712,1171,0,59,53,429
EX,2021-04-13,161,136,0,25,0,0
GA,2021-04-13,195,180,0,15,0,0
IB,2021-04-13,59,50,0,9,0,0
MC,2021-04-13,77,40,0,37,0,0
MD,2021-04-13,2293,1198,0,1095,0,0
ML,2021-04-13,32,10,0,22,0,0
NC,2021-04-13,184,127,0,57,0,0
PV,2021-04-13,862,412,0,450,0,0
RI,2021-04-13,59,29,0,30,0,0
VC,2021-04-13,136,100,0,36,0,0
AN,2021-04-14,1823,1164,0,659,0,0
AR,2021-04-14,261,257,0,4,0,0
AS,2021-04-14,89,80,0,9,0,0
CB,2021-04-14,115,107,0,8,0,0
CE,2021-04-14,14,0,0,14,0,0
CL,2021-04-14,377,161,0,216,0,0
CM,2021-04-14,384,233,0,151,0,0
CN,2021-04-14,211,159,0,52,0,0
CT,2021-04-14,2103,1230,0,57,54,762
EX,2021-04-14,112,84,0,28,0,0
GA,2021-04-14,226,202,0,24,0,0
IB,2021-04-14,51,43,0,8,0,0
MC,2021-04-14,83,43,0,40,0,0
MD,2021-04-14,2123,1070,0,1053,0,0
ML,2021-04-14,28,9,0,19,0,0
NC,2021-04-14,168,114,0,54,0,0
PV,2021-04-14,775,448,0,327,0,0
RI,2021-04-14,61,33,0,28,0,0
VC,2021-04-14,166,131,0,35,0,0
AN,2021-04-15,1731,1109,0,622,0,0
AR,2021-04-15,285,279,0,6,0,0
AS,2021-04-15,99,95,0,4,0,0
CB,2021-04-15,112,106,0,6,0,0
CE,2021-04-15,16,2,0,14,0,0
CL,2021-04-15,377,178,0,199,0,0
CM,2021-04-15,358,211,0,147,0,0
CN,2021-04-15,221,175,0,46,0,0
CT,2021-04-15,1607,1101,0,60,71,375
EX,2021-04-15,91,66,0,25,0,0
GA,2021-04-15,216,190,0,26,0,0
IB,2021-04-15,54,40,0,14,0,0
MC,2021-04-15,70,43,0,27,0,0
MD,2021-04-15,2039,1060,0,979,0,0
ML,2021-04-15,32,16,0,16,0,0
NC,2021-04-15,197,139,0,58,0,0
PV,2021-04-15,662,319,0,343,0,0
RI,2021-04-15,68,36,0,31,1,0
VC,2021-04-15,174,127,0,47,0,0
AN,2021-04-16,1698,1097,0,601,0,0
AR,2021-04-16,299,291,0,8,0,0
AS,2021-04-16,115,103,0,12,0,0
CB,2021-04-16,112,106,0,6,0,0
CE,2021-04-16,18,3,0,15,0,0
CL,2021-04-16,372,186,0,186,0,0
CM,2021-04-16,392,238,0,154,0,0
CN,2021-04-16,217,156,0,61,0,0
CT,2021-04-16,1723,1147,0,60,66,450
EX,2021-04-16,93,74,0,19,0,0
GA,2021-04-16,179,155,0,24,0,0
IB,2021-04-16,50,43,0,7,0,0
MC,2021-04-16,74,40,0,34,0,0
MD,2021-04-16,2242,1141,0,1101,0,0
ML,2021-04-16,19,9,0,10,0,0
NC,2021-04-16,162,90,0,72,0,0
PV,2021-04-16,779,327,0,452,0,0
RI,2021-04-16,56,24,0,32,0,0
VC,2021-04-16,151,115,0,36,0,0
AN,2021-04-17,1272,841,0,431,0,0
AR,2021-04-17,209,207,0,2,0,0
AS,2021-04-17,142,130,0,12,0,0
CB,2021-04-17,92,84,0,8,0,0
CE,2021-04-17,11,1,0,10,0,0
CL,2021-04-17,293,128,0,165,0,0
CM,2021-04-17,245,134,0,111,0,0
CN,2021-04-17,162,111,0,51,0,0
CT,2021-04-17,1290,750,0,60,40,440
EX,2021-04-17,72,44,0,28,0,0
GA,2021-04-17,199,183,0,16,0,0
IB,2021-04-17,35,26,0,9,0,0
MC,2021-04-17,64,30,1,33,0,0
MD,2021-04-17,1668,781,0,887,0,0
ML,2021-04-17,13,6,0,7,0,0
NC,2021-04-17,162,93,0,69,0,0
PV,2021-04-17,947,447,0,500,0,0
RI,2021-04-17,48,23,0,25,0,0
VC,2021-04-17,139,111,0,28,0,0
AN,2021-04-18,1080,679,0,401,0,0
AR,2021-04-18,189,185,0,4,0,0
AS,2021-04-18,108,100,0,8,0,0
CB,2021-04-18,123,117,0,6,0,0
CE,2021-04-18,8,1,0,7,0,0
CL,2021-04-18,253,118,0,135,0,0
CM,2021-04-18,236,126,0,110,0,0
CN,2021-04-18,175,125,0,50,0,0
CT,2021-04-18,1156,653,0,55,42,406
EX,2021-04-18,68,43,0,24,0,1
GA,2021-04-18,154,130,0,24,0,0
IB,2021-04-18,39,30,0,9,0,0
MC,2021-04-18,53,22,0,31,0,0
MD,2021-04-18,1506,659,0,847,0,0
ML,2021-04-18,19,13,0,6,0,0
NC,2021-04-18,154,94,0,60,0,0
PV,2021-04-18,995,476,0,519,0,0
RI,2021-04-18,61,29,0,32,0,0
VC,2021-04-18,148,110,0,38,0,0
AN,2021-04-19,1520,935,0,585,0,0
AR,2021-04-19,257,250,0,7,0,0
AS,2021-04-19,126,116,0,10,0,0
CB,2021-04-19,122,116,0,6,0,0
CE,2021-04-19,15,2,0,13,0,0
CL,2021-04-19,397,162,0,235,0,0
CM,2021-04-19,414,204,0,210,0,0
CN,2021-04-19,164,102,0,62,0,0
CT,2021-04-19,1922,1292,0,90,51,489
EX,2021-04-19,93,73,0,19,0,1
GA,2021-04-19,188,164,0,24,0,0
IB,2021-04-19,62,46,0,16,0,0
MC,2021-04-19,97,48,0,47,0,2
MD,2021-04-19,2197,951,0,1246,0,0
ML,2021-04-19,30,14,0,16,0,0
NC,2021-04-19,172,112,0,60,0,0
PV,2021-04-19,977,494,0,483,0,0
RI,2021-04-19,86,38,0,48,0,0
VC,2021-04-19,180,123,0,57,0,0
AN,2021-04-20,1693,1143,0,550,0,0
AR,2021-04-20,307,302,0,5,0,0
AS,2021-04-20,128,122,0,6,0,0
CB,2021-04-20,95,86,0,9,0,0
CE,2021-04-20,16,2,0,14,0,0
CL,2021-04-20,371,185,0,186,0,0
CM,2021-04-20,386,234,0,152,0,0
CN,2021-04-20,184,131,0,53,0,0
CT,2021-04-20,2341,1315,0,63,52,911
EX,2021-04-20,67,45,0,22,0,0
GA,2021-04-20,234,205,0,29,0,0
IB,2021-04-20,56,44,0,12,0,0
MC,2021-04-20,89,43,0,46,0,0
MD,2021-04-20,2310,1233,0,1077,0,0
ML,2021-04-20,24,13,0,11,0,0
NC,2021-04-20,193,121,0,72,0,0
PV,2021-04-20,887,422,0,465,0,0
RI,2021-04-20,65,24,0,41,0,0
VC,2021-04-20,211,164,0,47,0,0
AN,2021-04-21,1620,1083,0,537,0,0
AR,2021-04-21,289,281,0,8,0,0
AS,2021-04-21,108,102,0,6,0,0
CB,2021-04-21,108,97,0,11,0,0
CE,2021-04-21,12,1,0,11,0,0
CL,2021-04-21,362,134,0,228,0,0
CM,2021-04-21,339,196,0,143,0,0
CN,2021-04-21,170,119,0,51,0,0
CT,2021-04-21,1699,1201,0,46,60,392
EX,2021-04-21,102,86,0,16,0,0
GA,2021-04-21,224,204,0,20,0,0
IB,2021-04-21,53,46,0,7,0,0
MC,2021-04-21,106,54,1,51,0,0
MD,2021-04-21,2009,1017,0,992,0,0
ML,2021-04-21,28,15,0,13,0,0
NC,2021-04-21,149,100,0,49,0,0
PV,2021-04-21,709,421,0,288,0,0
RI,2021-04-21,75,33,0,42,0,0
VC,2021-04-21,197,148,0,49,0,0
AN,2021-04-22,1511,960,0,551,0,0
AR,2021-04-22,298,293,0,5,0,0
AS,2021-04-22,86,83,0,3,0,0
CB,2021-04-22,110,103,0,7,0,0
CE,2021-04-22,11,0,0,11,0,0
CL,2021-04-22,367,153,0,214,0,0
CM,2021-04-22,348,210,0,138,0,0
CN,2021-04-22,147,112,0,35,0,0
CT,2021-04-22,1974,1120,0,55,43,756
EX,2021-04-22,95,71,0,24,0,0
GA,2021-04-22,202,185,0,17,0,0
IB,2021-04-22,49,44,0,5,0,0
MC,2021-04-22,82,44,0,38,0,0
MD,2021-04-22,1823,925,0,898,0,0
ML,2021-04-22,34,10,0,24,0,0
NC,2021-04-22,181,118,0,63,0,0
PV,2021-04-22,760,378,0,382,0,0
RI,2021-04-22,62,24,0,38,0,0
VC,2021-04-22,184,151,0,33,0,0
AN,2021-04-23,1592,1040,0,552,0,0
AR,2021-04-23,303,296,0,7,0,0
AS,2021-04-23,88,80,0,8,0,0
CB,2021-04-23,132,121,0,11,0,0
CE,2021-04-23,11,1,0,10,0,0
CL,2021-04-23,294,118,0,176,0,0
CM,2021-04-23,408,241,0,167,0,0
CN,2021-04-23,124,81,0,43,0,0
CT,2021-04-23,1622,1131,0,67,68,356
EX,2021-04-23,75,59,0,16,0,0
GA,2021-04-23,197,176,0,21,0,0
IB,2021-04-23,45,36,0,9,0,0
MC,2021-04-23,86,36,0,50,0,0
MD,2021-04-23,2087,1114,0,973,0,0
ML,2021-04-23,26,9,0,17,0,0
NC,2021-04-23,179,116,0,63,0,0
PV,2021-04-23,784,354,0,430,0,0
RI,2021-04-23,68,39,0,29,0,0
VC,2021-04-23,199,173,0,26,0,0
AN,2021-04-24,1145,726,0,419,0,0
AR,2021-04-24,220,217,0,3,0,0
AS,2021-04-24,98,95,0,3,0,0
CB,2021-04-24,78,74,0,4,0,0
CE,2021-04-24,4,1,0,3,0,0
CL,2021-04-24,294,151,0,143,0,0
CM,2021-04-24,246,149,0,97,0,0
CN,2021-04-24,165,121,0,44,0,0
CT,2021-04-24,1386,807,0,67,60,452
EX,2021-04-24,64,39,0,25,0,0
GA,2021-04-24,201,172,0,29,0,0
IB,2021-04-24,46,36,0,10,0,0
MC,2021-04-24,84,41,0,43,0,0
MD,2021-04-24,1495,735,0,760,0,0
ML,2021-04-24,9,3,0,6,0,0
NC,2021-04-24,136,75,0,61,0,0
PV,2021-04-24,843,380,0,463,0,0
RI,2021-04-24,83,48,0,35,0,0
VC,2021-04-24,146,114,0,32,0,0
AN,2021-04-25,909,534,0,375,0,0
AR,2021-04-25,218,214,0,4,0,0
AS,2021-04-25,97,93,0,4,0,0
CB,2021-04-25,85,80,0,5,0,0
CE,2021-04-25,7,0,0,7,0,0
CL,2021-04-25,264,132,0,132,0,0
CM,2021-04-25,216,116,0,100,0,0
CN,2021-04-25,124,68,0,56,0,0
CT,2021-04-25,1154,634,0,49,61,410
EX,2021-04-25,42,26,0,16,0,0
GA,2021-04-25,151,125,0,26,0,0
IB,2021-04-25,46,35,0,11,0,0
MC,2021-04-25,61,27,0,34,0,0
MD,2021-04-25,1292,591,0,701,0,0
ML,2021-04-25,20,10,0,10,0,0
NC,2021-04-25,142,88,0,54,0,0
PV,2021-04-25,831,432,0,399,0,0
RI,2021-04-25,44,21,0,23,0,0
VC,2021-04-25,106,84,0,22,0,0
AN,2021-04-26,1269,728,0,541,0,0
AR,2021-04-26,370,364,0,6,0,0
AS,2021-04-26,109,103,0,6,0,0
CB,2021-04-26,115,109,0,6,0,0
CE,2021-04-26,7,1,0,6,0,0
CL,2021-04-26,372,162,0,210,0,0
CM,2021-04-26,407,229,0,178,0,0
CN,2021-04-26,170,112,0,58,0,0
CT,2021-04-26,2351,1261,0,77,65,948
EX,2021-04-26,85,61,0,24,0,0
GA,2021-04-26,216,187,0,29,0,0
IB,2021-04-26,53,45,0,8,0,0
MC,2021-04-26,88,49,0,39,0,0
MD,2021-04-26,1933,903,0,1030,0,0
ML,2021-04-26,12,5,0,7,0,0
NC,2021-04-26,127,78,0,49,0,0
