provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
SE,2021-05-20,396,200,0,196,0,0
SG,2021-05-20,14,5,0,9,0,0
SO,2021-05-20,5,3,0,2,0,0
SS,2021-05-20,89,57,0,32,0,0
T,2021-05-20,85,41,0,9,7,28
TE,2021-05-20,6,5,0,1,0,0
TF,2021-05-20,76,63,0,13,0,0
TO,2021-05-20,112,77,0,35,0,0
V,2021-05-20,68,51,0,17,0,0
VA,2021-05-20,67,19,0,48,0,0
VI,2021-05-20,25,15,0,10,0,0
Z,2021-05-20,164,159,0,5,0,0
ZA,2021-05-20,6,4,0,2,0,0
A,2021-05-21,39,29,0,10,0,0
AB,2021-05-21,23,13,0,10,0,0
AL,2021-05-21,67,52,0,15,0,0
AV,2021-05-21,14,3,0,11,0,0
B,2021-05-21,626,319,0,19,34,254
BA,2021-05-21,48,30,0,18,0,0
BI,2021-05-21,191,96,0,95,0,0
BU,2021-05-21,54,15,0,39,0,0
C,2021-05-21,73,59,0,14,0,0
CA,2021-05-21,114,70,0,44,0,0
CC,2021-05-21,11,8,0,3,0,0
CE,2021-05-21,2,0,0,2,0,0
CO,2021-05-21,77,34,0,43,0,0
CR,2021-05-21,38,29,0,9,0,0
CS,2021-05-21,12,8,0,4,0,0
CU,2021-05-21,12,8,0,4,0,0
GC,2021-05-21,44,27,0,17,0,0
GI,2021-05-21,104,53,0,2,5,44
GR,2021-05-21,231,175,0,56,0,0
GU,2021-05-21,31,23,0,8,0,0
H,2021-05-21,114,75,0,39,0,0
HU,2021-05-21,25,25,0,0,0,0
J,2021-05-21,109,74,0,35,0,0
L,2021-05-21,38,25,0,0,2,11
LE,2021-05-21,33,25,0,8,0,0
LO,2021-05-21,48,21,0,26,0,1
LU,2021-05-21,28,26,0,2,0,0
M,2021-05-21,1015,524,0,491,0,0
MA,2021-05-21,176,108,0,68,0,0
ML,2021-05-21,13,5,0,8,0,0
MU,2021-05-21,82,54,1,27,0,0
NA,2021-05-21,47,31,0,16,0,0
NC,2021-05-21,22,10,0,11,1,0
O,2021-05-21,35,29,0,6,0,0
OR,2021-05-21,8,8,0,0,0,0
P,2021-05-21,24,9,0,15,0,0
PM,2021-05-21,34,24,0,10,0,0
PO,2021-05-21,71,63,0,8,0,0
S,2021-05-21,44,43,0,1,0,0
SA,2021-05-21,17,12,0,5,0,0
SE,2021-05-21,350,177,0,173,0,0
SG,2021-05-21,11,5,0,6,0,0
SO,2021-05-21,9,4,0,5,0,0
SS,2021-05-21,93,44,0,49,0,0
T,2021-05-21,77,37,0,7,4,29
TE,2021-05-21,5,5,0,0,0,0
TF,2021-05-21,53,40,0,13,0,0
TO,2021-05-21,105,61,0,44,0,0
V,2021-05-21,75,57,0,18,0,0
VA,2021-05-21,72,22,0,50,0,0
VI,2021-05-21,21,8,0,13,0,0
Z,2021-05-21,141,139,0,2,0,0
ZA,2021-05-21,12,7,0,5,0,0
A,2021-05-22,35,27,0,8,0,0
AB,2021-05-22,22,12,0,10,0,0
AL,2021-05-22,36,27,0,9,0,0
AV,2021-05-22,9,2,0,7,0,0
B,2021-05-22,325,201,0,13,14,97
BA,2021-05-22,26,13,0,13,0,0
BI,2021-05-22,203,104,0,99,0,0
BU,2021-05-22,33,6,0,27,0,0
C,2021-05-22,65,52,0,13,0,0
CA,2021-05-22,104,68,0,36,0,0
CC,2021-05-22,17,15,0,2,0,0
CE,2021-05-22,3,0,0,3,0,0
CO,2021-05-22,71,43,0,28,0,0
CR,2021-05-22,14,6,0,8,0,0
CS,2021-05-22,20,14,0,6,0,0
CU,2021-05-22,7,4,0,3,0,0
GC,2021-05-22,41,33,0,8,0,0
GI,2021-05-22,57,33,0,7,2,15
GR,2021-05-22,157,101,0,56,0,0
GU,2021-05-22,35,13,0,22,0,0
H,2021-05-22,79,51,0,28,0,0
HU,2021-05-22,20,20,0,0,0,0
J,2021-05-22,67,38,0,29,0,0
L,2021-05-22,20,12,0,1,2,5
LE,2021-05-22,29,22,0,7,0,0
LO,2021-05-22,39,19,0,20,0,0
LU,2021-05-22,17,16,0,1,0,0
M,2021-05-22,709,312,0,397,0,0
MA,2021-05-22,129,53,0,76,0,0
ML,2021-05-22,8,2,0,6,0,0
MU,2021-05-22,89,49,0,40,0,0
NA,2021-05-22,55,37,0,18,0,0
NC,2021-05-22,12,9,0,2,1,0
O,2021-05-22,64,58,0,6,0,0
OR,2021-05-22,9,6,0,3,0,0
P,2021-05-22,15,8,0,7,0,0
PM,2021-05-22,31,27,0,4,0,0
PO,2021-05-22,52,46,0,6,0,0
S,2021-05-22,38,38,0,0,0,0
SA,2021-05-22,12,9,0,3,0,0
SE,2021-05-22,295,158,0,137,0,0
SG,2021-05-22,9,4,0,5,0,0
SO,2021-05-22,3,2,0,1,0,0
SS,2021-05-22,118,58,0,60,0,0
T,2021-05-22,43,22,0,3,6,12
TE,2021-05-22,7,7,0,0,0,0
TF,2021-05-22,59,41,0,18,0,0
TO,2021-05-22,44,20,0,24,0,0
V,2021-05-22,70,47,0,23,0,0
VA,2021-05-22,59,24,0,35,0,0
VI,2021-05-22,27,12,0,15,0,0
Z,2021-05-22,132,130,0,2,0,0
ZA,2021-05-22,4,3,0,1,0,0
A,2021-05-23,28,14,0,14,0,0
AB,2021-05-23,16,6,0,10,0,0
AL,2021-05-23,34,23,0,11,0,0
AV,2021-05-23,12,2,0,10,0,0
B,2021-05-23,352,177,0,20,18,137
BA,2021-05-23,28,16,0,12,0,0
BI,2021-05-23,174,89,0,85,0,0
BU,2021-05-23,39,8,0,31,0,0
C,2021-05-23,38,32,0,6,0,0
CA,2021-05-23,83,52,0,31,0,0
CC,2021-05-23,8,8,0,0,0,0
CE,2021-05-23,2,1,0,1,0,0
CO,2021-05-23,63,22,0,41,0,0
CR,2021-05-23,18,9,0,9,0,0
CS,2021-05-23,25,17,0,8,0,0
CU,2021-05-23,7,2,0,5,0,0
GC,2021-05-23,42,27,0,15,0,0
GI,2021-05-23,52,25,0,2,3,22
GR,2021-05-23,118,73,0,45,0,0
GU,2021-05-23,17,5,0,12,0,0
H,2021-05-23,76,40,0,36,0,0
HU,2021-05-23,7,7,0,0,0,0
J,2021-05-23,76,46,0,30,0,0
L,2021-05-23,35,20,0,1,0,14
LE,2021-05-23,15,13,0,2,0,0
LO,2021-05-23,41,18,0,23,0,0
LU,2021-05-23,20,19,0,1,0,0
M,2021-05-23,631,279,0,352,0,0
MA,2021-05-23,119,60,0,59,0,0
ML,2021-05-23,11,2,0,9,0,0
MU,2021-05-23,60,23,0,37,0,0
NA,2021-05-23,48,26,0,22,0,0
NC,2021-05-23,5,1,0,3,1,0
O,2021-05-23,30,24,0,6,0,0
OR,2021-05-23,10,10,0,0,0,0
P,2021-05-23,27,13,0,14,0,0
PM,2021-05-23,20,16,0,4,0,0
PO,2021-05-23,26,24,0,2,0,0
S,2021-05-23,27,27,0,0,0,0
SA,2021-05-23,13,7,0,6,0,0
SE,2021-05-23,251,94,0,157,0,0
SG,2021-05-23,12,5,0,7,0,0
SO,2021-05-23,5,4,0,1,0,0
SS,2021-05-23,101,38,0,63,0,0
T,2021-05-23,73,44,0,5,2,22
TE,2021-05-23,4,4,0,0,0,0
TF,2021-05-23,58,43,0,15,0,0
TO,2021-05-23,44,28,0,16,0,0
V,2021-05-23,50,39,0,11,0,0
VA,2021-05-23,44,14,0,30,0,0
VI,2021-05-23,44,14,0,30,0,0
Z,2021-05-23,101,100,0,1,0,0
ZA,2021-05-23,8,4,0,4,0,0
A,2021-05-24,47,39,0,8,0,0
AB,2021-05-24,17,11,0,6,0,0
AL,2021-05-24,40,26,0,14,0,0
AV,2021-05-24,8,4,0,4,0,0
B,2021-05-24,558,269,0,24,13,252
BA,2021-05-24,53,43,0,10,0,0
BI,2021-05-24,165,95,0,70,0,0
BU,2021-05-24,46,8,0,38,0,0
C,2021-05-24,53,42,0,11,0,0
CA,2021-05-24,158,91,0,67,0,0
CC,2021-05-24,13,11,0,2,0,0
CE,2021-05-24,16,0,0,16,0,0
CO,2021-05-24,78,28,0,50,0,0
CR,2021-05-24,28,18,0,10,0,0
CS,2021-05-24,30,19,0,11,0,0
CU,2021-05-24,11,4,0,7,0,0
GC,2021-05-24,47,35,0,12,0,0
GI,2021-05-24,108,41,0,2,1,64
GR,2021-05-24,152,113,0,39,0,0
GU,2021-05-24,32,11,0,21,0,0
H,2021-05-24,94,40,0,54,0,0
HU,2021-05-24,14,14,0,0,0,0
J,2021-05-24,125,86,0,39,0,0
L,2021-05-24,54,20,0,0,2,32
LE,2021-05-24,40,35,0,5,0,0
LO,2021-05-24,54,30,0,23,1,0
LU,2021-05-24,18,16,0,2,0,0
M,2021-05-24,967,442,0,525,0,0
MA,2021-05-24,187,101,0,86,0,0
ML,2021-05-24,18,7,0,11,0,0
MU,2021-05-24,99,54,0,44,0,1
NA,2021-05-24,77,46,0,31,0,0
NC,2021-05-24,11,4,0,5,2,0
O,2021-05-24,65,57,0,8,0,0
OR,2021-05-24,11,6,0,5,0,0
P,2021-05-24,22,8,0,14,0,0
PM,2021-05-24,40,30,0,10,0,0
PO,2021-05-24,59,51,0,8,0,0
S,2021-05-24,39,39,0,0,0,0
SA,2021-05-24,14,7,0,7,0,0
SE,2021-05-24,390,159,0,231,0,0
SG,2021-05-24,13,2,0,11,0,0
SO,2021-05-24,6,1,0,5,0,0
SS,2021-05-24,142,68,0,74,0,0
T,2021-05-24,115,55,0,7,6,47
TE,2021-05-24,7,7,0,0,0,0
TF,2021-05-24,88,59,0,29,0,0
TO,2021-05-24,116,67,0,49,0,0
V,2021-05-24,101,71,0,30,0,0
VA,2021-05-24,75,21,0,54,0,0
VI,2021-05-24,41,15,0,26,0,0
Z,2021-05-24,103,102,0,1,0,0
ZA,2021-05-24,10,5,0,5,0,0
A,2021-05-25,54,35,0,19,0,0
AB,2021-05-25,23,15,0,8,0,0
AL,2021-05-25,53,42,0,11,0,0
AV,2021-05-25,10,3,0,7,0,0
B,2021-05-25,559,389,0,21,30,119
BA,2021-05-25,41,23,0,18,0,0
BI,2021-05-25,204,120,0,84,0,0
BU,2021-05-25,40,9,0,31,0,0
C,2021-05-25,55,47,0,8,0,0
CA,2021-05-25,148,94,0,54,0,0
CC,2021-05-25,22,19,0,3,0,0
CE,2021-05-25,6,0,0,6,0,0
CO,2021-05-25,93,44,0,49,0,0
CR,2021-05-25,37,19,0,18,0,0
CS,2021-05-25,23,13,0,10,0,0
CU,2021-05-25,7,4,0,3,0,0
GC,2021-05-25,53,43,0,10,0,0
GI,2021-05-25,79,52,0,7,2,18
GR,2021-05-25,161,117,0,44,0,0
GU,2021-05-25,44,24,0,20,0,0
H,2021-05-25,140,79,0,61,0,0
HU,2021-05-25,21,21,0,0,0,0
J,2021-05-25,137,93,0,44,0,0
L,2021-05-25,36,30,0,0,1,5
LE,2021-05-25,33,28,0,5,0,0
LO,2021-05-25,55,18,0,35,1,1
LU,2021-05-25,12,11,0,1,0,0
M,2021-05-25,961,527,0,434,0,0
MA,2021-05-25,247,123,0,124,0,0
ML,2021-05-25,11,3,0,8,0,0
MU,2021-05-25,90,50,0,40,0,0
NA,2021-05-25,64,30,0,33,0,1
NC,2021-05-25,16,2,0,10,4,0
O,2021-05-25,67,61,0,6,0,0
OR,2021-05-25,12,12,0,0,0,0
P,2021-05-25,34,16,0,18,0,0
PM,2021-05-25,28,27,0,1,0,0
PO,2021-05-25,60,52,0,8,0,0
S,2021-05-25,34,33,0,1,0,0
SA,2021-05-25,10,7,0,3,0,0
SE,2021-05-25,434,225,0,209,0,0
SG,2021-05-25,10,7,0,3,0,0
SO,2021-05-25,3,0,0,3,0,0
SS,2021-05-25,120,62,0,58,0,0
T,2021-05-25,86,59,0,5,6,16
TE,2021-05-25,7,7,0,0,0,0
TF,2021-05-25,56,34,0,22,0,0
TO,2021-05-25,99,51,0,48,0,0
V,2021-05-25,94,70,0,24,0,0
VA,2021-05-25,68,25,0,43,0,0
VI,2021-05-25,41,12,0,29,0,0
Z,2021-05-25,96,96,0,0,0,0
ZA,2021-05-25,7,6,0,1,0,0
A,2021-05-26,56,33,0,23,0,0
AB,2021-05-26,21,15,0,6,0,0
AL,2021-05-26,40,34,0,6,0,0
AV,2021-05-26,15,8,0,7,0,0
B,2021-05-26,751,376,0,34,22,319
BA,2021-05-26,39,25,0,14,0,0
BI,2021-05-26,147,83,0,64,0,0
BU,2021-05-26,36,7,0,29,0,0
C,2021-05-26,45,39,0,6,0,0
CA,2021-05-26,125,60,0,65,0,0
CC,2021-05-26,14,11,0,3,0,0
CE,2021-05-26,7,0,0,7,0,0
CO,2021-05-26,118,46,0,72,0,0
CR,2021-05-26,26,13,0,13,0,0
CS,2021-05-26,29,22,0,7,0,0
CU,2021-05-26,11,6,0,5,0,0
GC,2021-05-26,42,31,0,11,0,0
GI,2021-05-26,100,46,0,4,6,44
GR,2021-05-26,169,117,0,52,0,0
GU,2021-05-26,40,21,0,19,0,0
H,2021-05-26,155,98,0,57,0,0
HU,2021-05-26,29,27,0,2,0,0
J,2021-05-26,146,99,0,47,0,0
L,2021-05-26,37,21,0,2,1,13
LE,2021-05-26,40,28,0,12,0,0
LO,2021-05-26,40,12,0,28,0,0
LU,2021-05-26,12,12,0,0,0,0
M,2021-05-26,844,434,0,410,0,0
MA,2021-05-26,237,118,0,119,0,0
ML,2021-05-26,12,4,0,8,0,0
MU,2021-05-26,69,32,0,36,0,1
NA,2021-05-26,62,43,0,19,0,0
NC,2021-05-26,14,9,0,3,2,0
O,2021-05-26,71,68,0,3,0,0
OR,2021-05-26,12,9,0,3,0,0
P,2021-05-26,18,10,0,8,0,0
PM,2021-05-26,40,33,0,7,0,0
PO,2021-05-26,57,52,0,5,0,0
S,2021-05-26,38,36,0,2,0,0
SA,2021-05-26,18,11,0,7,0,0
SE,2021-05-26,364,188,0,176,0,0
SG,2021-05-26,14,9,0,5,0,0
SO,2021-05-26,7,4,0,3,0,0
SS,2021-05-26,92,38,0,54,0,0
T,2021-05-26,99,55,0,5,5,34
TE,2021-05-26,5,5,0,0,0,0
TF,2021-05-26,77,51,0,26,0,0
TO,2021-05-26,109,59,0,50,0,0
V,2021-05-26,94,58,0,36,0,0
VA,2021-05-26,82,23,0,59,0,0
VI,2021-05-26,41,20,0,21,0,0
Z,2021-05-26,104,101,0,3,0,0
ZA,2021-05-26,17,10,0,7,0,0
A,2021-05-27,47,34,0,13,0,0
AB,2021-05-27,17,11,0,6,0,0
AL,2021-05-27,39,30,0,9,0,0
AV,2021-05-27,11,6,0,5,0,0
B,2021-05-27,580,302,0,21,21,236
BA,2021-05-27,46,21,0,25,0,0
BI,2021-05-27,138,73,0,65,0,0
BU,2021-05-27,29,6,0,23,0,0
C,2021-05-27,42,37,0,5,0,0
CA,2021-05-27,154,103,0,51,0,0
CC,2021-05-27,9,8,0,1,0,0
CE,2021-05-27,2,0,0,2,0,0
CO,2021-05-27,91,42,0,49,0,0
CR,2021-05-27,35,20,0,15,0,0
CS,2021-05-27,40,31,0,9,0,0
CU,2021-05-27,10,5,0,5,0,0
GC,2021-05-27,38,26,0,12,0,0
GI,2021-05-27,70,37,0,1,3,29
GR,2021-05-27,138,92,0,46,0,0
GU,2021-05-27,35,16,0,19,0,0
H,2021-05-27,117,74,0,43,0,0
HU,2021-05-27,28,28,0,0,0,0
J,2021-05-27,151,106,0,45,0,0
L,2021-05-27,28,11,0,1,4,12
LE,2021-05-27,51,34,0,17,0,0
LO,2021-05-27,54,17,0,36,0,1
LU,2021-05-27,17,17,0,0,0,0
M,2021-05-27,775,416,0,359,0,0
MA,2021-05-27,211,115,0,96,0,0
ML,2021-05-27,14,5,0,9,0,0
MU,2021-05-27,87,43,0,44,0,0
NA,2021-05-27,57,34,0,23,0,0
NC,2021-05-27,17,6,0,9,2,0
O,2021-05-27,26,23,0,3,0,0
OR,2021-05-27,7,6,0,1,0,0
P,2021-05-27,18,17,0,1,0,0
PM,2021-05-27,23,20,0,3,0,0
PO,2021-05-27,42,38,0,4,0,0
S,2021-05-27,38,36,0,2,0,0
SA,2021-05-27,11,6,0,5,0,0
SE,2021-05-27,418,227,0,191,0,0
SG,2021-05-27,9,3,0,6,0,0
SO,2021-05-27,4,1,0,3,0,0
SS,2021-05-27,87,42,0,45,0,0
T,2021-05-27,79,47,0,2,6,24
TE,2021-05-27,3,3,0,0,0,0
TF,2021-05-27,55,35,0,20,0,0
TO,2021-05-27,86,57,0,29,0,0
V,2021-05-27,56,46,0,10,0,0
VA,2021-05-27,58,13,0,45,0,0
VI,2021-05-27,34,17,0,17,0,0
Z,2021-05-27,103,102,0,1,0,0
ZA,2021-05-27,17,14,0,3,0,0
A,2021-05-28,48,31,0,17,0,0
AB,2021-05-28,19,11,0,8,0,0
AL,2021-05-28,42,36,0,6,0,0
AV,2021-05-28,9,5,0,4,0,0
B,2021-05-28,606,287,0,29,19,271
BA,2021-05-28,35,22,0,13,0,0
BI,2021-05-28,180,73,0,107,0,0
BU,2021-05-28,51,12,0,39,0,0
C,2021-05-28,26,16,0,10,0,0
CA,2021-05-28,144,86,0,58,0,0
CC,2021-05-28,16,10,0,6,0,0
CE,2021-05-28,3,0,0,3,0,0
CO,2021-05-28,126,54,0,72,0,0
CR,2021-05-28,31,21,0,9,1,0
CS,2021-05-28,26,14,0,12,0,0
CU,2021-05-28,16,15,0,1,0,0
GC,2021-05-28,41,33,0,8,0,0
GI,2021-05-28,73,50,0,2,3,18
GR,2021-05-28,190,134,0,56,0,0
GU,2021-05-28,34,20,0,14,0,0
H,2021-05-28,111,68,0,43,0,0
HU,2021-05-28,18,18,0,0,0,0
J,2021-05-28,123,82,0,41,0,0
L,2021-05-28,25,12,0,1,2,10
LE,2021-05-28,47,40,0,7,0,0
LO,2021-05-28,44,14,0,27,0,3
LU,2021-05-28,11,9,0,2,0,0
M,2021-05-28,856,472,0,384,0,0
MA,2021-05-28,261,124,0,137,0,0
ML,2021-05-28,5,2,0,3,0,0
MU,2021-05-28,63,36,0,27,0,0
NA,2021-05-28,77,53,0,24,0,0
NC,2021-05-28,16,7,0,5,4,0
O,2021-05-28,77,71,0,6,0,0
OR,2021-05-28,12,9,0,3,0,0
P,2021-05-28,24,20,0,4,0,0
PM,2021-05-28,38,31,0,7,0,0
PO,2021-05-28,45,45,0,0,0,0
S,2021-05-28,34,33,0,1,0,0
SA,2021-05-28,13,10,0,3,0,0
SE,2021-05-28,345,198,0,147,0,0
SG,2021-05-28,11,10,0,1,0,0
SO,2021-05-28,5,3,0,2,0,0
SS,2021-05-28,126,62,0,64,0,0
T,2021-05-28,77,35,0,4,2,36
TE,2021-05-28,9,9,0,0,0,0
TF,2021-05-28,45,29,0,16,0,0
TO,2021-05-28,71,47,0,24,0,0
V,2021-05-28,92,70,0,22,0,0
VA,2021-05-28,68,23,0,45,0,0
VI,2021-05-28,35,14,0,21,0,0
Z,2021-05-28,85,85,0,0,0,0
ZA,2021-05-28,15,12,0,3,0,0
A,2021-05-29,29,16,0,13,0,0
AB,2021-05-29,12,10,0,2,0,0
AL,2021-05-29,33,26,0,7,0,0
AV,2021-05-29,13,2,0,11,0,0
B,2021-05-29,304,169,0,23,23,89
BA,2021-05-29,46,24,0,22,0,0
BI,2021-05-29,185,98,0,87,0,0
BU,2021-05-29,34,6,0,28,0,0
C,2021-05-29,40,38,0,2,0,0
CA,2021-05-29,109,72,0,37,0,0
CC,2021-05-29,7,3,0,4,0,0
CE,2021-05-29,31,0,0,31,0,0
CO,2021-05-29,106,38,0,68,0,0
CR,2021-05-29,19,11,0,8,0,0
CS,2021-05-29,16,12,0,4,0,0
CU,2021-05-29,12,10,0,2,0,0
GC,2021-05-29,42,31,0,11,0,0
GI,2021-05-29,44,31,0,2,1,10
GR,2021-05-29,116,71,0,45,0,0
GU,2021-05-29,20,11,0,9,0,0
H,2021-05-29,132,83,0,49,0,0
HU,2021-05-29,24,24,0,0,0,0
J,2021-05-29,130,98,0,32,0,0
L,2021-05-29,17,9,0,3,0,5
LE,2021-05-29,24,16,0,8,0,0
LO,2021-05-29,44,14,0,30,0,0
LU,2021-05-29,23,21,0,2,0,0
M,2021-05-29,544,277,0,267,0,0
MA,2021-05-29,195,100,0,95,0,0
ML,2021-05-29,7,3,0,4,0,0
MU,2021-05-29,40,25,0,15,0,0
NA,2021-05-29,78,51,0,27,0,0
NC,2021-05-29,14,4,0,9,1,0
O,2021-05-29,41,33,0,8,0,0
OR,2021-05-29,8,5,0,3,0,0
P,2021-05-29,10,4,0,6,0,0
PM,2021-05-29,30,25,0,5,0,0
PO,2021-05-29,39,37,0,2,0,0
S,2021-05-29,35,34,0,1,0,0
SA,2021-05-29,13,11,0,2,0,0
SE,2021-05-29,308,174,0,134,0,0
SG,2021-05-29,12,12,0,0,0,0
SO,2021-05-29,0,0,0,0,0,0
SS,2021-05-29,114,63,0,51,0,0
T,2021-05-29,57,35,0,7,3,12
TE,2021-05-29,10,10,0,0,0,0
TF,2021-05-29,57,39,0,18,0,0
TO,2021-05-29,39,22,0,17,0,0
V,2021-05-29,71,48,0,23,0,0
VA,2021-05-29,58,23,0,35,0,0
VI,2021-05-29,40,17,0,23,0,0
Z,2021-05-29,96,95,0,1,0,0
ZA,2021-05-29,3,1,0,2,0,0
A,2021-05-30,34,23,0,11,0,0
AB,2021-05-30,8,6,0,2,0,0
AL,2021-05-30,25,18,0,7,0,0
AV,2021-05-30,10,3,0,7,0,0
B,2021-05-30,278,161,0,23,18,76
BA,2021-05-30,29,15,0,14,0,0
BI,2021-05-30,147,84,0,63,0,0
BU,2021-05-30,23,8,0,15,0,0
C,2021-05-30,30,24,0,6,0,0
CA,2021-05-30,97,59,0,38,0,0
CC,2021-05-30,12,11,0,1,0,0
CE,2021-05-30,11,0,0,11,0,0
CO,2021-05-30,103,46,0,57,0,0
CR,2021-05-30,21,9,0,12,0,0
CS,2021-05-30,23,9,0,14,0,0
CU,2021-05-30,12,11,0,1,0,0
GC,2021-05-30,33,17,0,16,0,0
GI,2021-05-30,47,32,0,2,2,11
GR,2021-05-30,103,59,0,44,0,0
GU,2021-05-30,22,10,0,12,0,0
H,2021-05-30,88,44,0,44,0,0
HU,2021-05-30,12,12,0,0,0,0
J,2021-05-30,55,29,0,26,0,0
L,2021-05-30,15,7,0,2,2,4
LE,2021-05-30,21,16,0,5,0,0
LO,2021-05-30,47,20,0,27,0,0
LU,2021-05-30,14,11,0,3,0,0
M,2021-05-30,515,229,0,286,0,0
MA,2021-05-30,171,81,0,90,0,0
ML,2021-05-30,4,2,0,2,0,0
MU,2021-05-30,45,19,0,26,0,0
NA,2021-05-30,73,54,0,19,0,0
NC,2021-05-30,7,4,0,3,0,0
O,2021-05-30,57,54,0,3,0,0
OR,2021-05-30,11,9,0,2,0,0
P,2021-05-30,12,10,0,2,0,0
PM,2021-05-30,24,20,0,4,0,0
PO,2021-05-30,22,18,0,4,0,0
S,2021-05-30,37,35,0,2,0,0
SA,2021-05-30,15,13,0,2,0,0
SE,2021-05-30,217,88,0,129,0,0
SG,2021-05-30,11,5,0,6,0,0
SO,2021-05-30,3,3,0,0,0,0
SS,2021-05-30,97,49,0,48,0,0
T,2021-05-30,40,21,0,4,5,10
TE,2021-05-30,7,7,0,0,0,0
TF,2021-05-30,60,37,0,23,0,0
TO,2021-05-30,41,20,0,21,0,0
V,2021-05-30,45,31,0,14,0,0
VA,2021-05-30,44,17,0,27,0,0
VI,2021-05-30,41,22,0,19,0,0
Z,2021-05-30,73,72,0,1,0,0
ZA,2021-05-30,12,5,0,7,0,0
A,2021-05-31,67,55,0,12,0,0
AB,2021-05-31,12,5,0,7,0,0
AL,2021-05-31,22,17,0,5,0,0
AV,2021-05-31,13,4,0,9,0,0
B,2021-05-31,741,282,0,34,34,391
BA,2021-05-31,55,39,0,16,0,0
BI,2021-05-31,159,91,0,68,0,0
BU,2021-05-31,36,12,0,24,0,0
C,2021-05-31,42,34,0,8,0,0
CA,2021-05-31,140,86,0,54,0,0
CC,2021-05-31,22,20,0,2,0,0
CE,2021-05-31,6,0,0,6,0,0
CO,2021-05-31,123,54,0,69,0,0
CR,2021-05-31,20,13,0,7,0,0
CS,2021-05-31,23,15,0,8,0,0
CU,2021-05-31,8,3,0,5,0,0
GC,2021-05-31,40,20,0,20,0,0
GI,2021-05-31,77,31,0,2,2,42
GR,2021-05-31,170,129,0,41,0,0
GU,2021-05-31,23,9,0,14,0,0
H,2021-05-31,126,81,0,45,0,0
HU,2021-05-31,21,21,0,0,0,0
J,2021-05-31,123,71,0,52,0,0
L,2021-05-31,26,6,0,0,1,19
LE,2021-05-31,72,57,0,15,0,0
LO,2021-05-31,59,17,0,42,0,0
LU,2021-05-31,10,8,0,2,0,0
M,2021-05-31,697,323,0,374,0,0
MA,2021-05-31,212,78,0,134,0,0
ML,2021-05-31,5,2,0,3,0,0
MU,2021-05-31,67,34,0,33,0,0
NA,2021-05-31,82,47,0,35,0,0
NC,2021-05-31,15,13,0,2,0,0
O,2021-05-31,57,52,0,5,0,0
OR,2021-05-31,12,10,0,2,0,0
P,2021-05-31,11,9,0,2,0,0
PM,2021-05-31,14,12,0,2,0,0
PO,2021-05-31,30,26,0,4,0,0
S,2021-05-31,27,27,0,0,0,0
SA,2021-05-31,14,9,0,5,0,0
SE,2021-05-31,320,138,0,182,0,0
SG,2021-05-31,18,16,0,2,0,0
SO,2021-05-31,2,2,0,0,0,0
SS,2021-05-31,123,66,0,57,0,0
T,2021-05-31,91,44,0,6,2,39
TE,2021-05-31,9,8,0,1,0,0
TF,2021-05-31,68,42,0,26,0,0
TO,2021-05-31,57,21,0,36,0,0
V,2021-05-31,108,79,0,29,0,0
VA,2021-05-31,80,22,0,58,0,0
VI,2021-05-31,44,24,0,20,0,0
Z,2021-05-31,115,109,0,6,0,0
ZA,2021-05-31,15,12,0,3,0,0
A,2021-06-01,61,44,0,17,0,0
AB,2021-06-01,10,5,0,5,0,0
AL,2021-06-01,35,33,0,2,0,0
AV,2021-06-01,15,8,0,7,0,0
B,2021-06-01,756,348,0,79,38,291
BA,2021-06-01,35,24,0,11,0,0
BI,2021-06-01,157,87,0,70,0,0
BU,2021-06-01,49,14,0,35,0,0
C,2021-06-01,43,37,0,6,0,0
CA,2021-06-01,151,91,0,60,0,0
CC,2021-06-01,17,10,0,7,0,0
CE,2021-06-01,16,0,0,16,0,0
CO,2021-06-01,141,44,0,97,0,0
CR,2021-06-01,30,9,0,21,0,0
CS,2021-06-01,28,21,0,7,0,0
CU,2021-06-01,12,8,0,4,0,0
GC,2021-06-01,43,26,0,17,0,0
GI,2021-06-01,105,45,0,16,6,38
GR,2021-06-01,193,140,0,53,0,0
GU,2021-06-01,37,27,0,10,0,0
H,2021-06-01,132,87,0,45,0,0
HU,2021-06-01,21,21,0,0,0,0
J,2021-06-01,174,119,0,55,0,0
L,2021-06-01,28,14,0,4,0,10
LE,2021-06-01,54,44,0,10,0,0
LO,2021-06-01,60,22,0,38,0,0
LU,2021-06-01,15,13,0,2,0,0
M,2021-06-01,726,429,0,297,0,0
MA,2021-06-01,302,139,0,163,0,0
ML,2021-06-01,16,4,0,12,0,0
MU,2021-06-01,63,31,0,32,0,0
NA,2021-06-01,74,47,0,27,0,0
NC,2021-06-01,21,8,0,13,0,0
O,2021-06-01,46,42,0,4,0,0
OR,2021-06-01,11,10,0,1,0,0
P,2021-06-01,18,12,0,6,0,0
PM,2021-06-01,54,43,0,11,0,0
PO,2021-06-01,33,25,0,8,0,0
S,2021-06-01,41,40,0,1,0,0
SA,2021-06-01,16,9,0,7,0,0
SE,2021-06-01,412,221,0,191,0,0
SG,2021-06-01,10,7,0,3,0,0
